book_id	title
11601	The Science of Stephen King: From 'Carrie' to 'Cell,' The Terrifying Truth Behind the Horror Master's Fiction
11602	Hearts in Atlantis
11604	The Girl Who Loved Tom Gordon
11605	Riding the Bullet
11606	The Bachman Books: Four Early Novels
11607	The Running Man
11609	What Do You Stand For? For Kids: A Guide to Building Character
11611	Stand by Me
11613	La danza de la muerte
11615	Emily Dickinson's Herbarium
11618	The Poems of Emily Dickinson: Reading Edition
11620	Selected Letters
11623	The Unabridged Journals of Sylvia Plath
11624	Collected Poems
11627	The Colossus and Other Poems
11628	Johnny Panic and the Bible of Dreams: Short Stories, Prose and Diary Excerpts
11629	Sylvia Plath: Method and Madness
11630	Rough Magic: A Biography of Sylvia Plath
11632	The Journals of Sylvia Plath
11633	Plath: Poems
11635	The Death and Life of Sylvia Plath
11639	Cliffs Notes on Plath's The Bell Jar (Cliffs Notes)
11641	Stonefish
11642	The Bone People
11643	Te Kaihau: The Windeater
11646	Lost Possessions
11648	Everyman
11649	Novels, 1967-1972: When She Was Good / Portnoy's Complaint / Our Gang / The Breast
11650	American Pastoral (The American Trilogy, #1)
11651	Goodbye, Columbus and Five Short Stories / Letting Go
11652	The Facts
11654	Sabbath's Theater
11655	The Counterlife
11656	Rabbit Angstrom: The Four Novels
11657	Terrorist
11660	Rabbit Novels: Rabbit is Rich and Rabbit at Rest
11662	Couples
11664	Brazil
11666	Rabbit at Rest (Rabbit Angstrom #4)
11668	Rest, Rabbit, Rest
11670	Mr. Ives' Christmas
11671	A Simple Habana Melody
11672	Fourteen Sisters of Emilio Montez O'Brien, The
11688	American Masters: The Short Stories of Raymond Carver, John Cheever, and John Updike
11691	Snow
11692	The Black Book
11694	The New Life
11698	Me llamo rojo
11701	The Collected Poems, 1957-1987
11702	The Labyrinth of Solitude and Other Writings
11704	Sor Juana: Or, the Traps of Faith
11707	The Double Flame: Love and Eroticism
11711	Vernon God Little
11713	The English Patient
11716	The English Patient: A Screenplay
11718	Possession
11719	A.S. Byatt's Possession: A Reader's Guide
11728	The Blue Flower
11729	The Bookshop, The Gate of Angels, The Blue Flower
11731	The Blue Flower
11734	The Human Stain (The American Trilogy, #3)
11737	The Great Fire
11751	All Aunt Hagar's Children: Stories
11761	Underworld
11762	White Noise
11764	End Zone
11770	The Hotel New Hampshire
11771	Das Hotel New Hampshire
11772	El Hotel New Hampshire
11779	Them (Wonderland Quartet, #3)
11781	Wonderland (Wonderland Quartet, #4)
11784	After the Wreck, I Picked Myself Up, Spread My Wings, and Flew Away
11785	Zombie
11788	Cultural Contexts for Ralph Ellison's Invisible Man: A Bedford Documentary Companion
11790	Invisible Man
11792	Ralph Ellison's Invisible Man (Monarch Notes)
11798	Sabbaths Theater
11801	The Stone Diaries
11803	A Stone Diary
11808	Canary in the Courtroom: How Pesticide Poisoning Changed a Woman's Life and Forced Her Into Civil Action
11812	How To Examine Psychological Experts In Divorce And Other Civil Actions, 1992: Cumulative Supplement
11814	The Collected Poems of Theodore Roethke
11815	Selected Poems
11818	The Glass House: The Life of Theodore Roethke
11819	On Poetry and Craft: Selected Prose
11823	The Worlds of Lois Lowry  (The Giver #1-3 )
11831	Dicey's Song (Tillerman Cycle, #2)
11833	Dicey's Song (Tillerman Family, #2)
11841	The Time Trilogy (A Wrinkle in Time Quintet, #1-3)
11843	Many Waters (Time, #4)
11851	The Witch Of Blackbird Pond Study Guide
11852	The Witch of Blackbird Pond
11857	The Witch of Blackbird Pond and Related Readings
11862	Teach Them Diligently: How to Use the Scriptures in Child Training
11863	Finding Them, Keeping Them: Effective Strategies for Evangelism and Assimilation in the Local Church
11864	Let Them Eat Cake: Marketing Luxury to the Masses - As well as the Classes
11865	Everybody's Normal Till You Get to Know Them
11868	Sophie's Choice
11874	The Long March and In the Clap Shack
11876	Set This House On Fire
11877	William Styron, A Life
11878	Darkness Visible: A Memoir of Madness
11885	Oh What a Paradise It Seems
11889	Bullet Park
11890	The Wapshot Chronicle
11891	Collected Stories
11899	The Hours
11901	The Witching Hour (Lives of the Mayfair Witches, #1)
11903	The Eleventh Hour
11906	It All Adds Up: From the Dim Past to the Uncertain Future
11907	The Victim
11908	The Adventures of Augie March
11910	Mr. Sammler's Planet
11911	Novels, 1944-1953
11915	Broken (Women of the Otherworld, #6)
11918	Bitten (Women of the Otherworld, #1)
11919	Haunted (Women of the Otherworld, #5)
11920	Dime Store Magic (Women of the Otherworld, #3)
11921	Industrial Magic (Women of the Otherworld #4)
11923	Call to the Hunt
11924	Witch Magic (Women of the Otherworld, #3-4)
11932	The Line Between
11933	Tamsin
11935	The Rhinoceros Who Quoted Nietzsche and Other Odd Acquaintances
11938	The Innkeeper's Song
11940	I See by My Outfit: Cross-Country by Scooter: An Adventure
11952	Essential Saltes: An Experiment
11963	Les petits chevaux de Tarquinia
11980	Les jeux sont faits
11987	The Myth of Sisyphus and Other Essays
11989	The Plague
11990	The Rebel: An Essay on Man in Revolt
11992	The First Man
11993	Camus at Combat: Writing 1944-1947
11994	L'Étranger
11996	I Who Have Never Known Men
12000	Crime Novels: American Noir of the 1950s
12001	Raise High the Roof Beam, Carpenters and Seymour: an Introduction
12005	The Wasp Factory
12008	The State of the Art
12009	The Algebraist
12011	Entrefer
12013	Excession (Culture, #5)
12014	Complicity
12015	Feersum Endjinn
12017	Inversions (Culture, #6)
12022	A Song Of Stone
12023	Teen Ink  Love and Relationships
12024	Twilight (Twilight, #1)
12028	Our Voices, Our Visions
12036	The Confidence-Man
12043	The Italian Girl (Ackroyd and Thackeray #5)
12046	The Stories of Paul Bowles
12047	Days: A Tangier Diary
12048	The Sheltering Sky, Let it Come Down, The Spider's House
12049	The Spider's House
12050	A Hundred Camels in the Courtyard
12052	Collected Stories and Later Writings
12053	The Sheltering Sky
12054	Let it Come Down
12055	Points in Time
12056	An Accidental Man
12058	The Accidental Bridegroom (Accidental #1)
12066	The Nice and the Good
12069	No More Christian Nice Guy: When Being Nice--Instead of Good--Hurts Men, Women and Children
12074	Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers
12075	Tractatus Logico-Philosophicus
12076	Philosophical Investigations
12078	Wittgenstein on Rules and Private Language: An Elementary Exposition
12080	Wittgenstein's Vienna
12081	The Blue and Brown Books
12083	Long Day's Journey Into Night
12094	Rhinoceros and Other Plays
12095	The Bald Soprano and Other Plays
12096	Rhinoceros / The Chairs / The Lesson
12098	The Hermit
12099	Three Plays: Exit the King / The Killer / Macbett
12103	The Complete Plays
12104	Riders to the Sea
12105	The Playboy of the Western World and Other Plays
12111	Travels in Wicklow, West Kerry and Connemara
12112	Eleven Short Stories: A Dual-Language Book
12113	Six Characters in Search of an Author and Other Plays
12116	The Late Mattia Pascal
12117	One, None, and One Hundred Thousand
12118	Henry IV
12122	Naked Masks: Five Plays
12123	Sierra's Homecoming (McKettricks, #5)
12125	Homecoming (Tillerman Cycle, #1)
12126	Christmas Homecoming
12130	Homecoming (Star Trek: Voyager: Homecoming, #1)
12132	Complete Works, Vol. 3: The Homecoming / Tea Party / The Basement / Landscape / Silence / Revue Sketches
12135	Glengarry Glen Ross
12137	Buried Child
12143	You Come Too: Favorite Poems for Readers of All Ages
12147	Watership Down
12148	Watership Down
12149	Tales from Watership Down
12150	Watership Down
12151	The Watership Down Film Picture Book
12152	Watership Down
12155	The Bake Shop Ghost
12157	The Journey That Saved Curious George: The True Wartime Escape of Margret and H.A. Rey
12165	Babylon Revisited and Other Stories
12169	All the Sad Young Men
12172	Memoirs of Hadrian
12173	Nightwork: A History of Hacks and Pranks at MIT
12174	Nightwork: Sexuality, Pleasure, and Corporate Masculinity in a Tokyo Hostess Club
12176	Nightwork
12180	Every Book Its Reader: The Power of the Printed Word to Stir the World
12181	A Splendor of Letters: The Permanence of Books in an Impermanent World
12186	Invitation to a Beheading
12187	Ada, or Ardor: A Family Chronicle
12188	Strong Opinions
12189	Hearts in Darkness (Nikki & Michael, #2)
12190	The Return
12192	Youth / Heart of Darkness / The End of the Tether
12194	Lord Jim
12195	Typhoon and Other Tales
12201	Stopping by Woods on a Snowy Evening
12202	The Poetry of Robert Frost: The Collected Poems, Complete and Unabridged
12203	Frost
12204	The Road Not Taken and Other Poems
12206	Supernanny: How to Get the Best from Your Children
12207	Robert Frost's Poems
12208	Ask Supernanny: What Every Parent Wants to Know
12212	Robert Frost: A Life
12215	Desire Under the Elms & The Great God Brown
12218	All God's Chillun Got Wings; [And], Desire Under The Elms; And, Welded
12221	Until They Bring the Streetcars Back
12223	When Blanche Met Brando: The Scandalous Story of \"A Streetcar Named Desire\"
12230	Pygmalion
12233	Pygmalion
12240	The Play Soldier
12241	Let's Play Soldier, George Washington!
12242	\"Master Harold\"...and the boys
12246	Master Harold and the Boys
12248	Return to Ithaca (Tales from the Odyssey, #5)
12249	The New Testament Bible, Lattimore
12252	Odyssey: A Companion to the Translation of Richmond Lattimore
12254	The Iliad
12255	Homer: Iliad II, Books 13-24 (Loeb Classical Library, #171)
12263	The Gray-Eyed Goddess (Tales from the Odyssey, #4)
12265	Plays 1937-1955
12267	Tennessee Williams in Provincetown
12272	Four Plays
12274	Saint Joan
12275	The Intelligent Woman's Guide to Socialism and Capitalism
12280	The Dramatic Works of Samuel Beckett (Works, Centenary Editions 3)
12282	Novels I of Samuel Beckett: Volume I of The Grove Centenary Editions
12283	Collected Shorter Plays
12284	The Complete Short Prose, 1929-1989
12286	The Complete Dramatic Works
12287	Endgame
12292	Murder from the East
12296	The Scarlet Letter
12297	The Scarlet Letter
12298	The Scarlet Letter and Other Writings
12299	The Scarlet Letter
12301	The Scarlet Letter
12306	Collected Novels: Fanshawe / The Scarlet Letter / The House of the Seven Gables / The Blithedale Romance / The Marble Fawn
12307	Hawthorne's Short Stories
12308	Tales and Sketches
12309	The Hawthorne Treasury: Complete Novels and Selected Tales
12315	The Birth of Tragedy
12316	Marine Lover of Friedrich Nietzsche
12319	Basic Writings of Nietzsche
12321	Beyond Good and Evil
12322	Daybreak: Thoughts on the Prejudices of Morality
12324	The Legend Of Zelda: Twilight Princess:  The Official Nintendo Player's Guide.
12325	The Legend of Zelda: Twilight Princess (Wii Version) -- Collector's Edition
12328	How To Draw The Legend Of Zelda
12332	The Legend of Zelda: The Wind Waker
12333	The Legend of Zelda: Ocarina of Time: Prima's Official Strategy Guide
12335	Savage Beauty: The Life of Edna St. Vincent Millay
12339	Lettres à La Fiancée
12348	All Over Creation
12355	Inside and Other Short Fiction: Japanese Women by Japanese Women
12359	Radio On: A Listener's Diary
12364	Empire Falls
12365	The Risk Pool
12370	Supermob: How Sidney Korshak and His Criminal Associates Became America's Hidden Power Brokers
12371	The Russo-Japanese War 1904–1905
12372	The Lay of the Land
12374	Independence Day
12375	Tom Ford
12376	Spiritual Divorce: Divorce as a Catalyst for an Extraordinary Life
12383	When Somebody Loves You Back (Soulmates Dissipate, #6)
12386	You Bright and Risen Angels
12387	McSweeney's #9
12389	The Rainbow Stories
12395	Journey to the End of the Night
12401	Historical Atlas of Central Europe (History of East Central Europe, Vol. 1)
12408	Passing
12409	Breaking the Limit: One Woman's Motorcycle Journey Through North America
12411	How to Write a Book Proposal
12412	The Complete Fiction of Nella Larsen: Passing, Quicksand, and the Stories
12416	An Intimation of Things Distant: The Collected Fiction of Nella Larsen
12417	The Poet of Tolstoy Park
12419	A Calendar of Wisdom: Daily Thoughts to Nourish the Soul
12420	The 5 Factor Diet
12423	El doctor Zhivago
12424	Safe Conduct: An Autobiography and Other Writings
12427	Letters, Summer 1926
12429	Princess in Love
12432	Pasternak's Dr. Zhivago
12441	Traveller
12442	The Plague Dogs
12443	Adam's Return: The Five Promises of Male Initiation
12444	Maia (Beklan Empire #2)
12448	Look Homeward, Angel
12449	The Complete Short Stories Of Thomas Wolfe
12451	Of Time and the River: A Legend of Man's Hunger in His Youth
12452	Lost Boy: A Novella
12456	Boys' Life and Other Plays
12459	Complete Plays, 1932-1943
12464	Four Plays: Anna Christie / The Hairy Ape / The Emperor Jones / Beyond the Horizon
12466	The Castle in the Forest
12467	The Naked and the Dead
12469	Tough Guys Don't Dance
12470	Advertisements for Myself
12472	Why are We at War?
12473	The Big Empty: Dialogues on Politics, Sex, God, Boxing, Morality, Myth, Poker & Bad Conscience in America
12474	The Armies of the Night: History as a Novel, the Novel as History
12476	In Cold Blood
12477	In Cold Blood
12481	In Cold Blood
12482	Amazing Disgrace (Gerald Samper #2)
12487	Resemblance and Disgrace: Alexander Pope and the Deformation of Culture
12488	Cry, the Beloved Country
12489	Cry, the Beloved Country
12494	Cry, the Beloved Country: A Novel of South Africa:
12495	You Don't Know Jack (NY Girlfriends, #2)
12496	The Sunset Limited
12497	No Country for Old Men
12498	The Border Trilogy
12499	Belly Laughs: The Naked Truth About Pregnancy and Childbirth
12500	Bit the Jackpot (Vegas Vampires, #2)
12501	Life Laughs: The Naked Truth About Motherhood, Marriage, and Moving On
12502	McCarthy's Bar: A Journey of Discovery In Ireland
12503	Why My Wife Thinks I'm an Idiot: The Life and Times of a Sportscaster Dad
12504	The Complete Idiot's Guide to Music Theory
12505	The Idiot
12506	Send in the Idiots: Stories from the Other Side of Autism
12508	The Complete Idiot's Guide to Freemasonry
12515	Boston Marriage
12516	Writing in Restaurants: Essays and Prose
12517	On Directing Film
12520	Departed Angels: The Lost Paintings
12521	Visions of Gerard
12522	Book of Dreams
12523	Sexy
12524	My Heart Laid Bare
12526	Three by Annie Dillard: Pilgrim at Tinker Creek, An American Childhood, The Writing Life
12527	Pilgrim at Tinker Creek
12528	An American Childhood
12530	The Writing Life
12531	The Annie Dillard Reader
12532	For the Time Being
12533	The Maytrees
12535	Plan B: Further Thoughts on Faith
12536	Rosie
12537	All New People
12539	What Would You Do If You Had No Fear?: Living Your Dreams While Quakin' in Your Boots
12540	Operating Instructions: A Journal of My Son's First Year
12541	Crooked Little Heart
12543	Bird by Bird: Some Instructions on Writing and Life
12544	Traveling Mercies: Some Thoughts on Faith
12545	Stiff
12546	A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit, Nine That Fired Me, and Three I Can't Remember
12548	Frozen Stiff
12551	Working Stiff: The Misadventures of an Accidental Sexpert
12555	The Bonesetter's Daughter
12557	The Kitchen God's Wife
12559	When Madeline Was Young
12560	The Short History of a Prince
12563	A Meditator's Diary: A Western Woman's Unique Experiences in Thailand Temples
12566	Sometimes A Great Notion
12567	Sometimes A Great Notion
12568	Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar
12570	A Confederate General from Big Sur / Dreaming of Babylon / The Hawkline Monster
12571	An Unfortunate Woman
12572	You Can't Catch Death
12573	The Edna Webster Collection of Undiscovered Writing
12574	The Tokyo-Montana Express
12576	Hawkline Monster
12577	The Collected Stories
12578	Complete Novels: The Robber Bridegroom, Delta Wedding, The Ponder Heart, Losing Battles, The Optimist's Daughter
12580	Eudora Welty: Stories, Essays, and Memoirs
12581	On Writing
12582	Essential Welty: Why I Live at the P.O., A Memory, Powerhouse and Petrified Man
